block_id,source_text,target_text,notes
1-1161,"1161. Tattha katamaṃ thinamiddhanīvaraṇaṃ? Atthi thinaṃ, atthi middhaṃ.","What is worry?
Consciousness of what is lawful in something that is unlawful; consciousness of what is unlawful in something that is lawful; consciousness of what is immoral in something that is moral; consciousness of what is moral in something that is immoral—all this sort of worry, fidgeting, over-scrupulousness, remorse of conscience, mental scarifying—this is what is called worry.
Now this is the distraction and this is the worry which are what is called “the Hindrance of distraction and worry”.",
1-1162,1162. Tattha katamaṃ thinaṃ? Yā cittassa akallatā akammaññatā olīyanā sallīyanā līnaṃ līyanā līyitattaṃ thinaṃ thiyanā thiyitattaṃ cittassa – idaṃ vuccati thinaṃ.,"What is the Hindrance of ignorance?
Answer as for “dullness”, § 1061 .",
1-1163,"1163. Tattha katamaṃ middhaṃ? Yā kāyassa akallatā akammaññatā onāho pariyonāho antosamorodho middhaṃ soppaṃ pacalāyikā soppaṃ supanā supitattaṃ – idaṃ vuccati middhaṃ. Iti idañca thinaṃ, idañca middhaṃ – idaṃ vuccati thinamiddhanīvaraṇaṃ.","Which are the states that are not Hindrances?
Every state, good, bad and indeterminate, which is not included in the foregoing [six] states, whether it relates to the worlds of Sense, of Form, or of the Formless, or to the life that is Unincluded; [in other words] the four skandhas; all form also, and unconditioned element.
Which are the states that are",
1-1164,"1164. Tattha katamaṃ uddhaccakukkuccanīvaraṇaṃ? Atthi uddhaccaṃ, atthi kukkuccaṃ.","favourable to the Hindrances?
States that have Āsavas, good, bad, and indeterminate, whether relating to the worlds of Sense, Form, or the Formless; [in other words] the five skandhas.",
1-1165,1165. Tattha katamaṃ uddhaccaṃ? Yaṃ cittassa uddhaccaṃ avūpasamo cetaso vikkhepo bhantattaṃ cittassa – idaṃ vuccati uddhaccaṃ.,"unfavourable to the Hindrances?
The Paths that are the Unincluded and the Fruits of the Paths, and unconditioned element.
Which are the states that are",
1-1166,"1166. Tattha katamaṃ kukkuccaṃ? Akappiye kappiyasaññitā, kappiye akappiyasaññitā, avajje vajjasaññitā, vajje avajjasaññitā. Yaṃ evarūpaṃ kukkuccaṃ kukkuccāyanā kukkuccāyitattaṃ cetaso vippaṭisāro manovilekho – idaṃ vuccati kukkuccaṃ. Iti idañca uddhaccaṃ, idañca kukkuccaṃ – idaṃ vuccati uddhaccakukkuccanīvaraṇaṃ.",associated with the Hindrances?,
1-1167,"1167. Tattha katamaṃ vicikicchānīvaraṇaṃ? Satthari kaṅkhati vicikicchati, dhamme kaṅkhati vicikicchati, saṅghe kaṅkhati vicikicchati, sikkhāya kaṅkhati vicikicchati, pubbante kaṅkhati vicikicchati, aparante kaṅkhati vicikicchati, pubbantāparante kaṅkhati vicikicchati, idappaccayatā paṭiccasamuppannesu dhammesu kaṅkhati vicikicchati. Yā evarūpā kaṅkhā kaṅkhāyanā kaṅkhāyitattaṃ vimati vicikicchā dveḷhakaṃ dvedhāpatho saṃsayo anekaṃsaggāho āsappanā parisappanā apariyogāhanā thambhitattaṃ cittassa manovilekho – idaṃ vuccati vicikicchānīvaraṇaṃ.","disconnected with the Hindrances?
Answers identical with those given to corresponding questions respecting the Āsavas, § 1105 , § 1106 .
Which are the states that are",
1-1168,"1168. Tattha katamaṃ avijjānīvaraṇaṃ? Dukkhe aññāṇaṃ, dukkhasamudaye aññāṇaṃ, dukkhanirodhe aññāṇaṃ, dukkhanirodhagāminiyā paṭipadāya aññāṇaṃ, pubbante aññāṇaṃ, aparante aññāṇaṃ, pubbantāparante aññāṇaṃ, idappaccayatā paṭiccasamuppannesu dhammesu aññāṇaṃः yaṃ evarūpaṃ aññāṇaṃ adassanaṃ anabhisamayo ananubodho asambodho appaṭivedho asaṃgāhanā apariyogāhanā asamapekkhanā apaccavekkhaṇā apaccakkhakammaṃ dummejjhaṃ bālyaṃ asampajaññaṃ moho pamoho sammoho avijjā avijjogho avijjāyogo avijjānusayo avijjāpariyuṭṭhānaṃ avijjālaṅgī moho akusalamūlaṃ – idaṃ vuccati avijjānīvaraṇaṃ.
Ime dhammā nīvaraṇā.","Hindrances themselves and favourable to the Hindrances?
The Hindrances themselves are both.",
1-1169,"1169. Katame dhammā no nīvaraṇā? Te dhamme ṭhapetvā avasesā kusalākusalābyākatā dhammā kāmāvacarā, rūpāvacarā, arūpāvacarā, apariyāpannā; vedanākkhandho…pe… viññāṇakkhandho; sabbañca rūpaṃ, asaṅkhatā ca dhātu – ime dhammā no nīvaraṇā.","favourable to the Hindrances, but not themselves Hindrances?
The states which are favourable to the Hindrances afore-named; that is to say, with the exception of the Hindrances, all states whatever that have Āsavas, good, bad, and indeterminate, whether they relate to the worlds of Sense, Form, or the Formless; [in other words] the five skandhas.
Which are the states that are",
1-1170,"1170. Katame dhammā nīvaraṇiyā? Sāsavā kusalākusalābyākatā dhammā kāmāvacarā, rūpāvacarā, arūpāvacarā; rūpakkhandho…pe… viññāṇakkhandho – ime dhammā nīvaraṇiyā.","both themselves Hindrances and associated with Hindrances?
The following pairs are both themselves Hindrances and associated with Hindrances: Sensual desire in conjunction with ignorance, and conversely. Ill-will in conjunction with ignorance, and conversely.
Stolidity and torpor,
Distraction,
Worry,
Perplexity,
taken successively, in conjunction with ignorance, and conversely.
Sensual desire,
Ill-will,
Stolidity and torpor,
Distraction,
Worry,
Perplexity,
taken successively, in conjunction with ignorance, and conversely.",
1-1171,"1171. Katame dhammā anīvaraṇiyā? Apariyāpannā maggā ca, maggaphalāni ca, asaṅkhatā ca dhātu – ime dhammā anīvaraṇiyā.","associated with Hindrances, but not themselves Hindrances?
The states which are associated with the [six aforementioned] states, the latter themselves being excepted; [in other words] the four skandhas.
Which are the states that are",
1-1172,1172. Katame dhammā nīvaraṇasampayuttā? Tehi dhammehi ye dhammā sampayuttā vedanākkhandho…pe… viññāṇakkhandho – ime dhammā nīvaraṇasampayuttā.,"disconnected with the Hindrances, but favourable to them?
The states which are disconnected with those [six] states afore-named, that is to say, states that have Āsavas, good, bad, and indeterminate, whether they relate to the worlds or Sense, Form, or the Formless; [in other words] the five skandhas.",
1-1173,"1173. Katame dhammā nīvaraṇavippayuttā? Tehi dhammehi ye dhammā vippayuttā vedanākkhandho…pe… viññāṇakkhandho; sabbañca rūpaṃ, asaṅkhatā ca dhātu – ime dhammā nīvaraṇavippayuttā.","disconnected with the Hindrances and unfavourable to them?
The Paths that are the Unincluded, and the Fruits of the Paths, and unconditioned element.
The Group on Perversion ( parāmāsa-gocchakaṃ )",
1-1174,1174. Katame dhammā nīvaraṇā ceva nīvaraṇiyā ca? Tāneva nīvaraṇāni nīvaraṇā ceva nīvaraṇiyā ca.,"Which are the states that are the Contagion of speculative opinion?
In this connexion,",
1-1175,"1175. Katame dhammā nīvaraṇiyā ceva no ca nīvaraṇā? Tehi dhammehi ye dhammā nīvaraṇiyā, te dhamme ṭhapetvā avasesā sāsavā kusalākusalābyākatā dhammā kāmāvacarā, rūpāvacarā, arūpāvacarā; rūpakkhandho…pe… viññāṇakkhandho – ime dhammā nīvaraṇiyā ceva no ca nīvaraṇā.","What is “perversion as speculative opinion”?
Answer as for the “Intoxicant of speculative opinion”, viz.: “To hold that the world is eternal, or that it is not eternal”, etc. ( § 1099 ).",
1-1176,"1176. Katame dhammā nīvaraṇā ceva nīvaraṇasampayuttā ca? Kāmacchandanīvaraṇaṃ avijjānīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, avijjānīvaraṇaṃ kāmacchandanīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, byāpādanīvaraṇaṃ avijjānīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, avijjānīvaraṇaṃ byāpādanīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, thinamiddhanīvaraṇaṃ avijjānīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, avijjānīvaraṇaṃ thinamiddhanīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, uddhaccanīvaraṇaṃ avijjānīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, avijjānīvaraṇaṃ uddhaccanīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, kukkuccanīvaraṇaṃ avijjānīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, avijjānīvaraṇaṃ kukkuccanīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, vicikicchānīvaraṇaṃ avijjānīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, avijjānīvaraṇaṃ vicikicchānīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, kāmacchandanīvaraṇaṃ uddhaccanīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, uddhaccanīvaraṇaṃ kāmacchandanīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, byāpādanīvaraṇaṃ uddhaccanīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, uddhaccanīvaraṇaṃ byāpādanīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, thinamiddhanīvaraṇaṃ uddhaccanīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, uddhaccanīvaraṇaṃ thinamiddhanīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, kukkuccanīvaraṇaṃ uddhaccanīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, uddhaccanīvaraṇaṃ kukkuccanīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, vicikicchānīvaraṇaṃ uddhaccanīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, uddhaccanīvaraṇaṃ vicikicchānīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, avijjānīvaraṇaṃ uddhaccanīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca, uddhaccanīvaraṇaṃ avijjānīvaraṇena nīvaraṇañceva nīvaraṇasampayuttañca – ime dhammā nīvaraṇā ceva nīvaraṇasampayuttā ca.","Which are the states that are not perversion?
Answer as in the case of the “states that are not Hindrances” ( § 1163 ).",
1-1177,"1177. Katame dhammā nīvaraṇasampayuttā ceva no ca nīvaraṇā? Tehi dhammehi ye dhammā sampayuttā, te dhamme ṭhapetvā vedanākkhandho…pe… viññāṇakkhandho – ime dhammā nīvaraṇasampayuttā ceva no ca nīvaraṇā.","Which are the states that are
perverted?
unperverted?
Answers as in the corresponding answers relating to the Hindrances ( §§ 1164 , 1165 ).",
1-1178,"1178. Katame dhammā nīvaraṇavippayuttā nīvaraṇiyā? Tehi dhammehi ye dhammā vippayuttā sāsavā kusalābyākatā dhammā kāmāvacarā, rūpāvacarā, arūpāvacarā; rūpakkhandho…pe… viññāṇakkhandho – ime dhammā nīvaraṇavippayuttā nīvaraṇiyā.",-,
1-1179,"1179. Katame dhammā nīvaraṇavippayuttā anīvaraṇiyā? Apariyāpannā maggā ca, maggaphalāni ca, asaṅkhatā ca dhātu – ime dhammā nīvaraṇavippayuttā anīvaraṇiyā.","Which are the states that are
associated with perversion?
disconnected with perversion?
Answers as in the corresponding answers relating to the Hindrances ( §§ 1166 , 1167 ).",
1-1180,1180. Katame dhammā parāmāsā? Diṭṭhiparāmāso.,-,
1-1181,"1181. Tattha katamo diṭṭhiparāmāso? Sassato lokoti vā, asassato lokoti vā, antavā lokoti vā, anantavā lokoti vā, taṃ jīvaṃ taṃ sarīranti vā, aññaṃ jīvaṃ aññaṃ sarīranti vā, hoti tathāgato paraṃ maraṇāti vā, na hoti tathāgato paraṃ maraṇāti vā, hoti ca na ca hoti tathāgato paraṃ maraṇāti vā, neva hoti na na hoti tathāgato paraṃ maraṇāti vāः yā evarūpā diṭṭhi diṭṭhigataṃ diṭṭhigahanaṃ diṭṭhikantāro diṭṭhivisūkāyikaṃ diṭṭhivipphanditaṃ diṭṭhisaṃyojanaṃ gāho patiṭṭhāho abhiniveso parāmāso kummaggo micchāpatho micchattaṃ titthāyatanaṃ vipariyāsaggāho – ayaṃ vuccati diṭṭhiparāmāso. Sabbāpi micchādiṭṭhi diṭṭhiparāmāso.
Ime dhammā parāmāsā.","Which are the states that are
themselves perversions and perverted?
Perversion itself is both.
perverted but not perversions?
The states which are infected by the states afore-named; that is to say, with the exception of the latter, all states whatever that have Āsavas, good, bad, and indeterminate, whether they relate to the worlds of Sense, Form, or the Formless; [in other words] the five skandhas.",
1-1182,"1182. Katame dhammā no parāmāsā? Te dhamme ṭhapetvā avasesā kusalākusalābyākatā dhammā kāmāvacarā, rūpāvacarā, arūpāvacarā, apariyāpannā; vedanākkhandho…pe… viññāṇakkhandho; sabbañca rūpaṃ, asaṅkhatā ca dhātu – ime dhammā no parāmāsā.",-,
1-1183,"1183. Katame dhammā parāmaṭṭhā? Sāsavā kusalākusalābyākatā dhammā kāmāvacarā, rūpāvacarā, arūpāvacarā; rūpakkhandho…pe… viññāṇakkhandho – ime dhammā parāmaṭṭhā.","Which are the states that are
disconnected with perversion yet perverted?
disconnected with perversion and unperverted?
Answers as in the corresponding sections on the Hindrances ( §§ 1172 , 1173 ).
The Great Intermediate Set of Pairs ( ahantara-dukaṃ )",
1-1184,"1184. Katame dhammā aparāmaṭṭhā? Apariyāpannā maggā ca, maggaphalāni ca, asaṅkhatā ca dhātu – ime dhammā aparāmaṭṭhā.",-,
1-1185,1185. Katame dhammā parāmāsasampayuttā? Tehi dhammehi ye dhammā sampayuttā vedanākkhandho…pe… viññāṇakkhandho – ime dhammā parāmāsasampayuttā.,"Which are the states that have
an object of thought?
The four skandhas.
no object of thought?
All [material] form, and unconditioned element.",
1-1186,"1186. Katame dhammā parāmāsavippayuttā? Tehi dhammehi ye dhammā vippayuttā vedanākkhandho…pe… viññāṇakkhandho; sabbañca rūpaṃ, asaṅkhatā ca dhātu – ime dhammā parāmāsavippayuttā.",-,
1-1187,1187. Katame dhammā parāmāsā ceva parāmaṭṭhā ca? Sveva parāmāso parāmāso ceva parāmaṭṭho ca.,"Which are the states that are
of thoughts?
Sense-cognition, the element of ideation and the element of ideational cognition.
not of thoughts?
The skandhas of feeling, perception, and synergies; all [material] form, moreover, and unconditioned element.",
1-1188,"1188. Katame dhammā parāmaṭṭhā ceva no ca parāmāsā? Tehi dhammehi ye dhammā parāmaṭṭhā, te dhamme ṭhapetvā avasesā sāsavā kusalākusalābyākatā dhammā kāmāvacarā, rūpāvacarā, arūpāvacarā; rūpakkhandho…pe… viññāṇakkhandho – ime dhammā parāmaṭṭhā ceva no ca parāmāsā.",-,
1-1189,"1189. Katame dhammā parāmāsavippayuttā parāmaṭṭhā? Tehi dhammehi ye dhammā vippayuttā sāsavā kusalākusalābyākatā dhammā kāmāvacarā, rūpāvacarā arūpāvacarā; rūpakkhandho…pe… viññāṇakkhandho – ime dhammā parāmāsavippayuttā parāmaṭṭhā.","Which are the states that are
mental properties?
The skandhas of feeling, perception, and synergies.
not mental properties?
Intellect and all [material] form and unconditioned element.",
1-1190,"1190. Katame dhammā parāmāsavippayuttā aparāmaṭṭhā? Apariyāpannā maggā ca, maggaphalāni ca, asaṅkhatā ca dhātu – ime dhammā parāmāsavippayuttā aparāmaṭṭhā.",-,
1-1191,"1191. Katame dhammā sārammaṇā? Vedanākkhandho, saññākkhandho, saṅkhārakkhandho, viññāṇakkhandho – ime dhammā sārammaṇā.","Which are the states that are
associated with thought?
The skandhas of feeling, perception, and synergies.
disconnected with thought?
All [material] form and unconditioned element.
(Thought must not be described as associated or disconnected with itself.)",
1-1192,"1192. Katame dhammā anārammaṇā? Sabbañca rūpaṃ, asaṅkhatā ca dhātu – ime dhammā anārammaṇā.",-,
1-1193,"1193. Katame dhammā cittā? Cakkhuviññāṇaṃ, sotaviññāṇaṃ, ghānaviññāṇaṃ, jivhāviññāṇaṃ, kāyaviññāṇaṃ, manodhātu, manoviññāṇadhātu – ime dhammā cittā.","Which are the states that are
conjoined with thought?
detached from thought?
Answers as in §§ 1191 , 1192 , respectively. (Thought must not be described as conjoined with, or detached from, itself.)",
1-1194,"1194. Katame dhammā no cittā? Vedanākkhandho, saññākkhandho, saṅkhārakkhandho, sabbañca rūpaṃ, asaṅkhatā ca dhātu – ime dhammā no cittā.",-,
1-1195,"1195. Katame dhammā cetasikā? Vedanākkhandho, saññākkhandho, saṅkhārakkhandho – ime dhammā cetasikā.","Which are the states that are
sprung from thought?
The skandhas of feeling, perception, and synergies; bodily and vocal intimation; or whatever other [material] form there be which is born of thought, caused by thought, sprung from thought, whether it be in the spheres of shapes, sounds, smells, tastes, or the tangible, the elements of space or fluidity, the lightness, plasticity or wieldiness of [material] form, the integration or subsistence of [material] form, or bodily nutriment.
not sprung from thought?
Thought; also every other kind of [material] form, and unconditioned element.",
